index,id,title,category,comment
159,1192,Speed in Street,General,"Due to the top of Robin Street having a round about and being slightly elevated, drivers speed down Robin Street with no regard for their own safety or that of children that could be playing in the street that houses a primary school. I believe speed humps would be a way of ensuring that speed was kept within a reasonable limit in this street that has seen a death in recent years on the only corner in the street in which the car was travelling from the roundabout end of Robin Street down to Gundagai Street. I believe the speed humps would be a great way of ensuring the safety of our younger generations in a prosperous school."
160,1193,Rough surface,General,"The highway from the Orange side of the cemetery to Authur Street near the Caravan Park is very rough and uneven, in places sunken, in others raised. It has been like this for years"
161,1194,Road Width,General,"In 2018 Council will be opening up the Frame Drive bridge to an open load limit for trucks where previously it was restricted. Many vehicles and trucks will use the adjoining Gingers Lane as a short cut to the Hart Rd on ramp for the new expressway. Gingers Lane is very narrow, has unfinished sections, no curb or guttering and no footpath for the children to walk on when the get off at the bus stop on Government Road."
162,1195,Storm Drains Blocked,General,Drains in this area are blocked up with paper cardboard and general rubbish including dust and gravel The council normally have this matter attended to each year .....But not this year !
163,1196,Big pothole in busy section of road,General,Right outside Kenvale College
164,1197,The road between Federal Highway and Morisset Road is extremely dangerous.,General,"This road (single lane in both directions) is full of pot holes which regularly appear, especially after rain. The road is in dreadful condition and is used as a bypass by heavy vehicles which travel far in excess of the speed limit. Over many years the dangerous conditions of the road have been regularly reported to TAMS who make no effort to improve the conditions."
165,1198,Traffic lights malfunctioning,General,The traffic lights on this intersection seem to be missing their rythym it has nearly caused a few accidents and has caused an accident that I was involved in
166,1199,Dangerous traffic light,General,Crossing this traffic light is dangerous in two senses. First there is a forty centimetre curb which I have seen elderly people and children struggle with. Second the traffic light is set up so that cars turning left from Benson St onto High street goes green before the pedestrians have reached the middle island. On more than one occasion I have seen cars having to stop suddenly because they thought they had right of way and pedestrians where still legitimately crossing.
167,12,Parking Sign Wrong,Road Signs,"Parking Sign says 1 hour parking, but points towards driveway that is in use 24hrs."
168,120,Weeds and Nails,General,"Along Giles Street in front of, and around, the Aspire Apartment complex (No.71), there are a number of trees along the sidewalks in garden beds. The garden beds are full of weeds and in some cases builders nails from the building work in nearby areas. The garden beds need to be weeded, more topsoil applied and mulch or ground cover for protection. I addition the area would benefit from some aesthetically appropriate bins for rubbish collection."
169,1200,Dangerous road crossing,General,Whenever I am at this location there are people crossing Sir Fred Schonell Drive. I estimate dozens of people cross this dual carriage way (with no central reservation) that divides a suburban neighbourhood. The nearest crossing for pedestrians is 80 to 100 metres away. Cars travel very fast down this road. It is a disaster waiting to happen.
170,1201,Street light in laneways not working,General,Street light that used to illuminate a walkway between Burraly Court and Marou Place in Ngunnawal is not working. This light has not operated for many months if not years.
171,1203,Pot holes,General,A section of road that has lots of pot holes and has been fixed lots of times but really needs a section of road replaced now
